@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveRange-V-R1-560-weka.filters.unsupervised.attribute.Remove-V-R105,63,102,99,109,65,115,114,113,112,108,107,103,106,69,62,60,38,3,5,119'

@attribute CUSR0000SAS numeric
@attribute M2SL numeric
@attribute CPIMEDSL numeric
@attribute CPIAUCSL numeric
@attribute PCEPI numeric
@attribute BOGMBASE numeric
@attribute CES3000000008 numeric
@attribute CES2000000008 numeric
@attribute CES0600000008 numeric
@attribute DSERRG3M086SBEA numeric
@attribute CUSR0000SA0L5 numeric
@attribute CUSR0000SA0L2 numeric
@attribute CUSR0000SAC numeric
@attribute CPIULFSL numeric
@attribute REALLN numeric
@attribute M1SL numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute DPCERA3M086SBEA numeric
@attribute RETAILx numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
-0.755747,-0.684031,-0.829285,-0.698346,-0.680791,-0.604634,-0.673067,-0.629902,-0.665787,-0.75985,-0.682276,-0.687709,-0.583465,-0.706878,-0.795743,-0.421704,-0.681914,-0.61208,-0.762371,-0.760848,'\'(6.266667-10.533333]\''
-0.746809,-0.682332,-0.825875,-0.688943,-0.671725,-0.604634,-0.666232,-0.623348,-0.658426,-0.751946,-0.672366,-0.679947,-0.57502,-0.697446,-0.79538,-0.4215,-0.677877,-0.61699,-0.767592,-0.760606,'\'(6.266667-10.533333]\''
-0.734297,-0.679488,-0.823034,-0.679541,-0.664308,-0.604056,-0.655295,-0.615701,-0.647385,-0.745903,-0.662455,-0.674772,-0.568264,-0.686835,-0.794971,-0.420619,-0.674686,-0.618658,-0.762595,-0.755065,'\'(6.266667-10.533333]\''
-0.738765,-0.676745,-0.820192,-0.678366,-0.65512,-0.603478,-0.647092,-0.610239,-0.64125,-0.738657,-0.661216,-0.66701,-0.55813,-0.688014,-0.794077,-0.419615,-0.669776,-0.618375,-0.753403,-0.746532,'\'(6.266667-10.533333]\''
-0.738765,-0.674053,-0.817919,-0.671314,-0.6452,-0.604345,-0.636156,-0.600408,-0.631436,-0.732385,-0.655022,-0.657954,-0.54124,-0.683298,-0.793274,-0.41855,-0.66623,-0.615322,-0.752122,-0.742389,'\'(6.266667-10.533333]\''
-0.734297,-0.67195,-0.813941,-0.663087,-0.634089,-0.603767,-0.627953,-0.594946,-0.624075,-0.723822,-0.645112,-0.646311,-0.526039,-0.675045,-0.792569,-0.417403,-0.661893,-0.613968,-0.751898,-0.741033,'\'(6.266667-10.533333]\''
-0.725359,-0.670132,-0.810531,-0.653684,-0.624383,-0.6029,-0.617016,-0.586207,-0.61426,-0.715287,-0.635201,-0.639843,-0.514216,-0.664434,-0.79137,-0.416543,-0.657897,-0.607798,-0.738414,-0.731191,'\'(6.266667-10.533333]\''
-0.715528,-0.668281,-0.808258,-0.643107,-0.614432,-0.602265,-0.604712,-0.577468,-0.604445,-0.707555,-0.624052,-0.630787,-0.502393,-0.655002,-0.790123,-0.416195,-0.654188,-0.603203,-0.741457,-0.727653,'\'(6.266667-10.533333]\''
-0.705696,-0.667608,-0.805416,-0.633704,-0.606434,-0.601456,-0.597877,-0.570913,-0.597084,-0.701426,-0.614141,-0.623025,-0.493948,-0.644391,-0.789173,-0.416645,-0.631453,-0.59889,-0.733738,-0.727122,'\'(6.266667-10.533333]\''
-0.698546,-0.666414,-0.80087,-0.624302,-0.59453,-0.602785,-0.589674,-0.561082,-0.588497,-0.69209,-0.60423,-0.611382,-0.482125,-0.634959,-0.78833,-0.416072,-0.627184,-0.595113,-0.73345,-0.716844,'\'(6.266667-10.533333]\''
-0.69229,-0.664428,-0.79746,-0.614899,-0.581863,-0.603998,-0.584206,-0.55562,-0.584816,-0.684701,-0.593081,-0.595858,-0.465235,-0.624348,-0.787547,-0.415355,-0.620652,-0.591776,-0.736204,-0.711035,'\'(6.266667-10.533333]\''
-0.686034,-0.661416,-0.793482,-0.607848,-0.573041,-0.603536,-0.576003,-0.550158,-0.575002,-0.678572,-0.585648,-0.586803,-0.45679,-0.616095,-0.786592,-0.414495,-0.616792,-0.591146,-0.733002,-0.708285,'\'(6.266667-10.533333]\''
-0.67799,-0.657613,-0.788935,-0.601971,-0.567486,-0.602034,-0.565067,-0.544696,-0.568867,-0.673016,-0.580693,-0.581628,-0.455101,-0.610201,-0.785582,-0.412774,-0.615387,-0.587212,-0.736941,-0.711219,'\'(6.266667-10.533333]\''
-0.668159,-0.656772,-0.784957,-0.594919,-0.561747,-0.601572,-0.558231,-0.537049,-0.56396,-0.666916,-0.57326,-0.576453,-0.448345,-0.600769,-0.78409,-0.413327,-0.610109,-0.586708,-0.736429,-0.714541,'\'(6.266667-10.533333]\''
-0.658327,-0.655745,-0.779842,-0.585517,-0.556619,-0.601167,-0.552763,-0.52394,-0.555372,-0.661904,-0.563349,-0.569985,-0.4399,-0.592516,-0.782874,-0.413225,-0.605009,-0.585071,-0.728998,-0.71043,'\'(6.266667-10.533333]\''
-0.645815,-0.653794,-0.773591,-0.573764,-0.548836,-0.599954,-0.547294,-0.511924,-0.548011,-0.654916,-0.550961,-0.560929,-0.428077,-0.579547,-0.782105,-0.412877,-0.598844,-0.581955,-0.731272,-0.706903,'\'(6.266667-10.533333]\''
-0.636877,-0.651707,-0.768476,-0.565537,-0.540716,-0.599896,-0.536358,-0.504277,-0.539423,-0.647498,-0.542289,-0.553167,-0.421321,-0.570115,-0.780805,-0.412877,-0.59448,-0.581703,-0.72429,-0.699663,'\'(6.266667-10.533333]\''
-0.625258,-0.649738,-0.76393,-0.554959,-0.532811,-0.600705,-0.528155,-0.497723,-0.532062,-0.640596,-0.53114,-0.545405,-0.411187,-0.558325,-0.779858,-0.412856,-0.588943,-0.582962,-0.73156,-0.701582,'\'(6.266667-10.533333]\''
-0.62079,-0.64708,-0.759383,-0.551433,-0.526858,-0.600532,-0.524054,-0.486799,-0.524701,-0.634782,-0.527424,-0.538937,-0.409498,-0.554788,-0.779052,-0.412569,-0.585875,-0.58101,-0.737454,-0.707823,'\'(6.266667-10.533333]\''
-0.61364,-0.644673,-0.754268,-0.546732,-0.519777,-0.599261,-0.52132,-0.474783,-0.518567,-0.627308,-0.522468,-0.532468,-0.40612,-0.548893,-0.778222,-0.411975,-0.578606,-0.582049,-0.739535,-0.708548,'\'(6.266667-10.533333]\''
-0.609171,-0.641409,-0.75029,-0.543206,-0.515687,-0.597239,-0.519953,-0.471505,-0.516114,-0.623556,-0.519991,-0.527294,-0.402742,-0.545356,-0.777107,-0.410869,-0.581169,-0.583843,-0.73281,-0.706603,'\'(6.266667-10.533333]\''
-0.604702,-0.638902,-0.746312,-0.53968,-0.507781,-0.597759,-0.496712,-0.432179,-0.492804,-0.61568,-0.516274,-0.522119,-0.401053,-0.541819,-0.776079,-0.40964,-0.528731,-0.584977,-0.734763,-0.71155,'\'(6.266667-10.533333]\''
-0.601127,-0.638212,-0.742902,-0.536154,-0.503752,-0.599087,-0.503547,-0.457304,-0.501392,-0.612129,-0.512558,-0.518238,-0.397675,-0.539461,-0.774855,-0.409804,-0.533832,-0.585008,-0.724803,-0.699611,'\'(6.266667-10.533333]\''
-0.600233,-0.636193,-0.738356,-0.536154,-0.500302,-0.599838,-0.499446,-0.45075,-0.495258,-0.606745,-0.513797,-0.516944,-0.399364,-0.539461,-0.773357,-0.40964,-0.532618,-0.584442,-0.72602,-0.703832,'\'(6.266667-10.533333]\''
-0.592189,-0.633265,-0.733241,-0.532628,-0.499631,-0.598394,-0.493978,-0.449658,-0.492804,-0.602735,-0.51008,-0.516944,-0.402742,-0.535924,-0.77244,-0.408739,-0.530027,-0.586519,-0.725379,-0.701708,'\'(6.266667-10.533333]\''
-0.585039,-0.63133,-0.728694,-0.522051,-0.491634,-0.597643,-0.487142,-0.435457,-0.484216,-0.596663,-0.498931,-0.509182,-0.387541,-0.525313,-0.77131,-0.408821,-0.536368,-0.584347,-0.722048,-0.696635,'\'(6.266667-10.533333]\''
-0.577889,-0.629546,-0.723579,-0.509122,-0.481805,-0.596661,-0.481674,-0.434364,-0.480536,-0.591022,-0.485304,-0.496246,-0.363895,-0.511165,-0.770276,-0.408657,-0.532836,-0.584379,-0.728069,-0.704095,'\'(6.266667-10.533333]\''
-0.573421,-0.628621,-0.719033,-0.503246,-0.473716,-0.595679,-0.477573,-0.425625,-0.474401,-0.583633,-0.47911,-0.489777,-0.35545,-0.50527,-0.770099,-0.408555,-0.529809,-0.588628,-0.7216,-0.695957,'\'(6.266667-10.533333]\''
-0.568058,-0.626315,-0.713918,-0.500895,-0.469473,-0.595332,-0.473471,-0.422348,-0.470721,-0.576788,-0.476632,-0.488484,-0.35545,-0.501734,-0.76946,-0.407858,-0.531459,-0.588376,-0.720799,-0.698244,'\'(6.266667-10.533333]\''
-0.568058,-0.624094,-0.709372,-0.500895,-0.465658,-0.595679,-0.470737,-0.426717,-0.469494,-0.571948,-0.477871,-0.484603,-0.357139,-0.501734,-0.76897,-0.406732,-0.531991,-0.590202,-0.710807,-0.691903,'\'(6.266667-10.533333]\''
-0.565377,-0.622193,-0.704825,-0.496194,-0.457905,-0.594754,-0.472104,-0.411424,-0.46704,-0.564072,-0.472916,-0.478134,-0.350383,-0.497018,-0.768564,-0.405175,-0.533464,-0.590485,-0.705874,-0.686425,'\'(6.266667-10.533333]\''
-0.567164,-0.619837,-0.699142,-0.497369,-0.453723,-0.59331,-0.46937,-0.416886,-0.465814,-0.558688,-0.474154,-0.475547,-0.348694,-0.497018,-0.768239,-0.403742,-0.539355,-0.589793,-0.69681,-0.679028,'\'(10.533333-inf)\''
-0.574314,-0.616101,-0.695164,-0.500895,-0.451617,-0.591461,-0.465269,-0.399408,-0.459679,-0.554907,-0.480348,-0.474253,-0.348694,-0.501734,-0.768007,-0.403066,-0.542819,-0.588754,-0.691974,-0.678944,'\'(10.533333-inf)\''
-0.568952,-0.607099,-0.691186,-0.498545,-0.445115,-0.592501,-0.461167,-0.401592,-0.454772,-0.547862,-0.476632,-0.471666,-0.348694,-0.497018,-0.766626,-0.402574,-0.549038,-0.584032,-0.690821,-0.682172,'\'(6.266667-10.533333]\''
-0.565377,-0.600806,-0.686071,-0.497369,-0.442734,-0.593599,-0.451598,-0.391761,-0.448638,-0.543853,-0.476632,-0.471666,-0.352072,-0.497018,-0.766019,-0.40112,-0.550102,-0.58378,-0.69111,-0.680842,'\'(6.266667-10.533333]\''
-0.563589,-0.59771,-0.684934,-0.496194,-0.440933,-0.593426,-0.451598,-0.392853,-0.449865,-0.542621,-0.475393,-0.469079,-0.350383,-0.497018,-0.765358,-0.399829,-0.555107,-0.577485,-0.679099,-0.667988,'\'(6.266667-10.533333]\''
-0.558227,-0.595455,-0.682661,-0.487967,-0.434523,-0.591866,-0.448864,-0.393946,-0.448638,-0.538955,-0.466721,-0.461317,-0.33856,-0.487586,-0.764266,-0.399297,-0.554398,-0.571378,-0.672021,-0.666621,'\'(6.266667-10.533333]\''
-0.556439,-0.593015,-0.679819,-0.483266,-0.430525,-0.591057,-0.444762,-0.4005,-0.447411,-0.537208,-0.461766,-0.456142,-0.328426,-0.48287,-0.763101,-0.397904,-0.551957,-0.565712,-0.665135,-0.658299,'\'(6.266667-10.533333]\''
-0.553758,-0.591265,-0.676978,-0.480915,-0.425244,-0.589959,-0.442028,-0.399408,-0.444958,-0.531967,-0.45805,-0.452261,-0.323359,-0.479333,-0.761679,-0.397085,-0.550007,-0.557622,-0.653893,-0.646649,'\'(6.266667-10.533333]\''
-0.550183,-0.589364,-0.674705,-0.476214,-0.417216,-0.588804,-0.435193,-0.399408,-0.44005,-0.524292,-0.453094,-0.44838,-0.316603,-0.473438,-0.759771,-0.396306,-0.547115,-0.549375,-0.645886,-0.643621,'\'(6.266667-10.533333]\''
-0.548395,-0.587816,-0.671295,-0.472688,-0.411111,-0.588746,-0.435193,-0.397223,-0.438823,-0.517533,-0.449378,-0.443205,-0.311536,-0.468722,-0.758056,-0.395753,-0.541251,-0.562344,-0.642748,-0.651359,'\'(6.266667-10.533333]\''
-0.54482,-0.586267,-0.669022,-0.469162,-0.406075,-0.589035,-0.428357,-0.391761,-0.432689,-0.511519,-0.445661,-0.440618,-0.308158,-0.465185,-0.75609,-0.395282,-0.534909,-0.532628,-0.639545,-0.641586,'\'(6.266667-10.533333]\''
-0.540352,-0.583575,-0.66618,-0.464461,-0.403633,-0.588168,-0.422889,-0.389576,-0.429009,-0.508827,-0.441945,-0.435443,-0.303091,-0.461648,-0.754185,-0.394381,-0.532073,-0.529229,-0.630001,-0.633495,'\'(6.266667-10.533333]\''
-0.534989,-0.581371,-0.663338,-0.460935,-0.401588,-0.586608,-0.41742,-0.390668,-0.425328,-0.50645,-0.438229,-0.431562,-0.301402,-0.456932,-0.752304,-0.394012,-0.526004,-0.522838,-0.627278,-0.626597,'\'(6.266667-10.533333]\''
-0.532308,-0.579486,-0.659929,-0.457409,-0.400794,-0.584817,-0.413319,-0.386299,-0.421648,-0.505762,-0.435751,-0.428975,-0.299713,-0.454574,-0.750618,-0.393521,-0.52048,-0.514969,-0.614051,-0.623222,'\'(6.266667-10.533333]\''
-0.527839,-0.577013,-0.656519,-0.449182,-0.394506,-0.585337,-0.407851,-0.37756,-0.414287,-0.501753,-0.428318,-0.419919,-0.28789,-0.448679,-0.748718,-0.392763,-0.516893,-0.505399,-0.606332,-0.610968,'\'(6.266667-10.533333]\''
-0.52337,-0.573647,-0.650836,-0.443306,-0.384739,-0.587937,-0.406484,-0.385206,-0.41306,-0.492102,-0.422124,-0.412157,-0.279445,-0.442784,-0.746511,-0.392271,-0.506187,-0.496586,-0.622506,-0.611619,'\'(6.266667-10.533333]\''
-0.519795,-0.570787,-0.649699,-0.43978,-0.379946,-0.586608,-0.401015,-0.379744,-0.410606,-0.486574,-0.418407,-0.40957,-0.276067,-0.439247,-0.744012,-0.391473,-0.496886,-0.490007,-0.612418,-0.615499,'\'(6.266667-10.533333]\''
-0.515326,-0.56801,-0.646289,-0.435078,-0.37436,-0.584817,-0.398281,-0.376467,-0.406926,-0.480732,-0.413452,-0.405689,-0.271,-0.433352,-0.741654,-0.390735,-0.486085,-0.481602,-0.604058,-0.605332,'\'(6.266667-10.533333]\''
-0.511751,-0.565924,-0.644016,-0.432728,-0.372498,-0.584471,-0.396914,-0.37319,-0.403245,-0.477123,-0.410974,-0.403102,-0.269311,-0.429815,-0.739632,-0.390387,-0.47647,-0.474614,-0.59714,-0.601688,'\'(6.266667-10.533333]\''
-0.50907,-0.564073,-0.641174,-0.430377,-0.369873,-0.582795,-0.391446,-0.372098,-0.398338,-0.47403,-0.408497,-0.400514,-0.267622,-0.427457,-0.737372,-0.38967,-0.473006,-0.46602,-0.588813,-0.593655,'\'(6.266667-10.533333]\''
-0.502814,-0.562659,-0.638333,-0.425676,-0.364593,-0.581755,-0.388711,-0.371005,-0.397111,-0.467729,-0.40478,-0.396633,-0.265933,-0.422741,-0.735435,-0.389527,-0.465983,-0.458591,-0.593777,-0.602608,'\'(6.266667-10.533333]\''
-0.498345,-0.561498,-0.635491,-0.42215,-0.360045,-0.582217,-0.383243,-0.371005,-0.393431,-0.463605,-0.399825,-0.392752,-0.262555,-0.419204,-0.733445,-0.389506,-0.455809,-0.452107,-0.588877,-0.605716,'\'(6.266667-10.533333]\''
-0.493876,-0.559143,-0.633218,-0.418624,-0.35803,-0.581524,-0.379142,-0.371005,-0.38975,-0.462059,-0.396109,-0.388871,-0.259177,-0.414488,-0.731146,-0.389076,-0.450231,-0.442569,-0.579877,-0.597803,'\'(6.266667-10.533333]\''
-0.490301,-0.556703,-0.629808,-0.413923,-0.35452,-0.581409,-0.37504,-0.372098,-0.387297,-0.458823,-0.392392,-0.383696,-0.25411,-0.409772,-0.729503,-0.388953,-0.445648,-0.433881,-0.584041,-0.595064,'\'(6.266667-10.533333]\''
-0.486726,-0.552917,-0.626398,-0.411572,-0.352414,-0.579964,-0.369572,-0.372098,-0.382389,-0.456073,-0.389915,-0.382403,-0.25411,-0.407414,-0.726804,-0.388175,-0.441584,-0.423178,-0.566041,-0.584218,'\'(6.266667-10.533333]\''
-0.483151,-0.54871,-0.623557,-0.409222,-0.348201,-0.577538,-0.365471,-0.364451,-0.377482,-0.450689,-0.387437,-0.381109,-0.25411,-0.406235,-0.724625,-0.387335,-0.439347,-0.420314,-0.564088,-0.586663,'\'(6.266667-10.533333]\''
-0.48047,-0.544335,-0.621283,-0.406871,-0.340723,-0.578462,-0.358635,-0.357897,-0.371348,-0.442785,-0.382482,-0.377228,-0.250732,-0.402698,-0.723059,-0.386229,-0.437847,-0.41194,-0.552718,-0.58231,'\'(6.266667-10.533333]\''
-0.476001,-0.540684,-0.617873,-0.399819,-0.333733,-0.580195,-0.355901,-0.352435,-0.36644,-0.437687,-0.375049,-0.372053,-0.240598,-0.395624,-0.72068,-0.384877,-0.434097,-0.406211,-0.547946,-0.57608,'\'(6.266667-10.533333]\''
-0.471532,-0.538648,-0.614464,-0.393943,-0.327811,-0.578751,-0.3518,-0.357897,-0.365214,-0.43279,-0.370093,-0.365585,-0.233842,-0.38973,-0.718597,-0.384263,-0.433988,-0.396799,-0.549227,-0.573094,'\'(6.266667-10.533333]\''
-0.468851,-0.5371,-0.611054,-0.391592,-0.325614,-0.577133,-0.347699,-0.355712,-0.360306,-0.431243,-0.366377,-0.361704,-0.228775,-0.386193,-0.716526,-0.383485,-0.433319,-0.390094,-0.545736,-0.565466,'\'(6.266667-10.533333]\''
-0.462595,-0.534727,-0.607644,-0.389242,-0.322012,-0.57644,-0.344964,-0.355712,-0.359079,-0.425372,-0.363899,-0.361704,-0.232153,-0.382656,-0.714426,-0.382522,-0.433497,-0.381092,-0.530971,-0.561717,'\'(6.266667-10.533333]\''
-0.45902,-0.53084,-0.603666,-0.385716,-0.31786,-0.574418,-0.34223,-0.356804,-0.356626,-0.421448,-0.360183,-0.359117,-0.230464,-0.379119,-0.712489,-0.381047,-0.43081,-0.375205,-0.537857,-0.565071,'\'(6.266667-10.533333]\''
-0.454551,-0.527996,-0.600256,-0.383365,-0.314106,-0.573205,-0.338129,-0.353527,-0.352945,-0.416608,-0.357705,-0.356529,-0.230464,-0.375582,-0.710547,-0.379654,-0.43111,-0.367902,-0.528409,-0.564025,'\'(6.266667-10.533333]\''
-0.450976,-0.525556,-0.596278,-0.381015,-0.309039,-0.572916,-0.336762,-0.351342,-0.351718,-0.410021,-0.356466,-0.356529,-0.232153,-0.374403,-0.70822,-0.3782,-0.431083,-0.361764,-0.515278,-0.55543,'\'(6.266667-10.533333]\''
-0.448295,-0.52347,-0.592868,-0.378664,-0.306444,-0.571818,-0.335395,-0.346973,-0.349265,-0.4071,-0.353989,-0.353942,-0.228775,-0.370866,-0.705636,-0.376746,-0.430687,-0.354744,-0.497182,-0.538296,'\'(6.266667-10.533333]\''
-0.443826,-0.521518,-0.589458,-0.373963,-0.30388,-0.571067,-0.33266,-0.35025,-0.348038,-0.405926,-0.349033,-0.350061,-0.225398,-0.36615,-0.70302,-0.375824,-0.425928,-0.348858,-0.517936,-0.556423,'\'(6.266667-10.533333]\''
-0.438464,-0.519869,-0.58548,-0.368086,-0.299393,-0.569045,-0.328559,-0.352435,-0.345584,-0.402947,-0.341601,-0.343593,-0.216953,-0.359076,-0.700596,-0.374923,-0.422764,-0.341964,-0.514445,-0.553495,'\'(6.266667-10.533333]\''
-0.434889,-0.517463,-0.58207,-0.36221,-0.294204,-0.566041,-0.320357,-0.341511,-0.336996,-0.398623,-0.336645,-0.337124,-0.208508,-0.355539,-0.698197,-0.373366,-0.4199,-0.336676,-0.499872,-0.545872,'\'(6.266667-10.533333]\''
-0.429526,-0.51578,-0.576955,-0.357509,-0.287062,-0.567774,-0.323091,-0.35025,-0.340677,-0.390948,-0.336645,-0.333243,-0.203441,-0.349644,-0.695627,-0.373039,-0.419081,-0.333182,-0.498527,-0.539889,'\'(6.266667-10.533333]\''
-0.425951,-0.513963,-0.572409,-0.359859,-0.287062,-0.570027,-0.31899,-0.346973,-0.33945,-0.385535,-0.340362,-0.337124,-0.218642,-0.353181,-0.692951,-0.37226,-0.418154,-0.328145,-0.501826,-0.545698,'\'(6.266667-10.533333]\''
-0.420588,-0.510564,-0.567294,-0.366911,-0.29048,-0.567947,-0.316255,-0.354619,-0.338223,-0.380408,-0.347795,-0.348767,-0.243976,-0.361434,-0.690169,-0.37056,-0.415222,-0.323612,-0.497278,-0.549983,'\'(6.266667-10.533333]\''
-0.41612,-0.506407,-0.563316,-0.371612,-0.293655,-0.56581,-0.31899,-0.34588,-0.336996,-0.37826,-0.353989,-0.357823,-0.264244,-0.367329,-0.687431,-0.369024,-0.414513,-0.317694,-0.489047,-0.546072,'\'(6.266667-10.533333]\''
-0.414332,-0.501864,-0.558769,-0.368086,-0.290816,-0.565059,-0.314888,-0.340418,-0.334543,-0.376771,-0.351511,-0.355236,-0.260866,-0.364971,-0.684803,-0.366771,-0.417349,-0.311241,-0.480976,-0.537108,'\'(6.266667-10.533333]\''
-0.408076,-0.498465,-0.555359,-0.363385,-0.285017,-0.562921,-0.316255,-0.337141,-0.334543,-0.372303,-0.345317,-0.348767,-0.255799,-0.359076,-0.682123,-0.36501,-0.41709,-0.311462,-0.484019,-0.536445,'\'(6.266667-10.533333]\''
-0.406288,-0.494831,-0.551381,-0.36221,-0.28462,-0.561246,-0.313521,-0.337141,-0.332089,-0.371616,-0.345317,-0.348767,-0.257488,-0.361434,-0.678826,-0.363023,-0.414172,-0.30057,-0.475147,-0.534306,'\'(6.266667-10.533333]\''
-0.402713,-0.491482,-0.547403,-0.361035,-0.282666,-0.56113,-0.312154,-0.331679,-0.329635,-0.369955,-0.344078,-0.347474,-0.259177,-0.361434,-0.675314,-0.361302,-0.414894,-0.296635,-0.468645,-0.527871,'\'(6.266667-10.533333]\''
-0.399138,-0.487898,-0.542856,-0.356333,-0.277538,-0.560033,-0.313521,-0.329494,-0.329635,-0.365401,-0.339123,-0.343593,-0.252421,-0.355539,-0.671903,-0.35952,-0.418931,-0.28546,-0.438764,-0.490534,'\'(6.266667-10.533333]\''
-0.395563,-0.4846,-0.538878,-0.353983,-0.27473,-0.558935,-0.310787,-0.320755,-0.325955,-0.361105,-0.337884,-0.343593,-0.252421,-0.35436,-0.669284,-0.357984,-0.414649,-0.279322,-0.459485,-0.518692,'\'(6.266667-10.533333]\''
-0.392882,-0.482261,-0.534332,-0.351632,-0.271922,-0.556046,-0.308053,-0.310924,-0.322275,-0.358757,-0.335406,-0.339712,-0.249043,-0.352002,-0.666264,-0.355833,-0.415208,-0.27331,-0.464033,-0.521683,'\'(6.266667-10.533333]\''
-0.390201,-0.477768,-0.530354,-0.346931,-0.269755,-0.552233,-0.305319,-0.308739,-0.319821,-0.358872,-0.33169,-0.335831,-0.243976,-0.348465,-0.659749,-0.35188,-0.421673,-0.268021,-0.433863,-0.4927,'\'(6.266667-10.533333]\''
-0.386626,-0.475093,-0.527512,-0.339879,-0.262337,-0.553158,-0.303951,-0.321848,-0.321048,-0.356981,-0.321779,-0.325481,-0.227086,-0.339033,-0.652887,-0.350754,-0.414335,-0.262544,-0.468966,-0.535983,'\'(6.266667-10.533333]\''
-0.383051,-0.474487,-0.52467,-0.335178,-0.256782,-0.555757,-0.301217,-0.326217,-0.321048,-0.355234,-0.315585,-0.319013,-0.216953,-0.333138,-0.649697,-0.350651,-0.411512,-0.256973,-0.443087,-0.504723,'\'(6.266667-10.533333]\''
-0.380369,-0.473444,-0.521261,-0.330477,-0.25257,-0.554429,-0.298483,-0.312016,-0.31614,-0.35217,-0.311869,-0.313838,-0.210197,-0.329601,-0.645148,-0.350017,-0.406357,-0.249607,-0.441422,-0.500254,'\'(6.266667-10.533333]\''
-0.375007,-0.471088,-0.516714,-0.3246,-0.246617,-0.551655,-0.298483,-0.314201,-0.31614,-0.347187,-0.305675,-0.308664,-0.203441,-0.322527,-0.640456,-0.347948,-0.403316,-0.240163,-0.434824,-0.494824,'\'(6.266667-10.533333]\''
-0.371432,-0.470213,-0.513304,-0.321074,-0.242558,-0.551078,-0.295749,-0.309831,-0.31246,-0.343693,-0.301958,-0.304783,-0.198374,-0.31899,-0.636392,-0.347559,-0.395678,-0.234466,-0.433991,-0.494944,'\'(6.266667-10.533333]\''
-0.367857,-0.469927,-0.508758,-0.315198,-0.236483,-0.549749,-0.294382,-0.304369,-0.310006,-0.339311,-0.295764,-0.298314,-0.189929,-0.314274,-0.630902,-0.348091,-0.390973,-0.229051,-0.42813,-0.485707,'\'(-inf-6.266667]\''
-0.365176,-0.469186,-0.505348,-0.311672,-0.232759,-0.548651,-0.294382,-0.310924,-0.31246,-0.336189,-0.293287,-0.294433,-0.184862,-0.310737,-0.626547,-0.348132,-0.388968,-0.220174,-0.421308,-0.481239,'\'(-inf-6.266667]\''
-0.359813,-0.467638,-0.501938,-0.305795,-0.22638,-0.548767,-0.286179,-0.306554,-0.306326,-0.331263,-0.285854,-0.287965,-0.176417,-0.303663,-0.622678,-0.347743,-0.388327,-0.216334,-0.410515,-0.4685,'\'(-inf-6.266667]\''
