@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveRange-V-R1-560-weka.filters.unsupervised.attribute.Remove-V-R102,63,105,115,112,65,114,113,108,109,99,106,69,118,22,62,107,103,60,38,3,5,117,111,1,119'

@attribute CPIMEDSL numeric
@attribute M2SL numeric
@attribute CUSR0000SAS numeric
@attribute CES3000000008 numeric
@attribute DSERRG3M086SBEA numeric
@attribute BOGMBASE numeric
@attribute CES2000000008 numeric
@attribute CES0600000008 numeric
@attribute CUSR0000SA0L5 numeric
@attribute PCEPI numeric
@attribute CPIAUCSL numeric
@attribute CPIULFSL numeric
@attribute REALLN numeric
@attribute INVEST numeric
@attribute CLF16OV numeric
@attribute M1SL numeric
@attribute CUSR0000SA0L2 numeric
@attribute CUSR0000SAC numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute DPCERA3M086SBEA numeric
@attribute RETAILx numeric
@attribute DTCTHFNM numeric
@attribute DNDGRG3M086SBEA numeric
@attribute RPI numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
-0.957724,-0.758305,-0.981867,-0.945119,-0.978139,-0.630516,-0.864767,-0.923421,-0.990742,-0.993631,-0.98982,-1.000446,-0.858501,-0.757168,-0.849486,-0.439954,-0.985253,-0.997269,-0.919939,-0.898532,-0.861273,-0.880125,-0.9571,-0.954816,-0.851051,'\'(6.266667-10.533333]\''
-0.95545,-0.756403,-0.980973,-0.936917,-0.975303,-0.630227,-0.856028,-0.917287,-0.987026,-0.989572,-0.986294,-0.998088,-0.857894,-0.757565,-0.846333,-0.439708,-0.982665,-0.992202,-0.916461,-0.895951,-0.868223,-0.882412,-0.956658,-0.949956,-0.849876,'\'(6.266667-10.533333]\''
-0.953177,-0.755478,-0.978292,-0.932815,-0.972239,-0.629765,-0.860397,-0.914834,-0.984548,-0.985817,-0.982768,-0.994551,-0.857517,-0.757079,-0.845146,-0.439647,-0.978784,-0.988824,-0.910924,-0.893748,-0.857205,-0.876592,-0.955613,-0.945509,-0.848362,'\'(6.266667-10.533333]\''
-0.950336,-0.754014,-0.974717,-0.927347,-0.968859,-0.629072,-0.850566,-0.908699,-0.980832,-0.981452,-0.979243,-0.991014,-0.856964,-0.757862,-0.823352,-0.439442,-0.974903,-0.983757,-0.907269,-0.888554,-0.854387,-0.874458,-0.954784,-0.941442,-0.842044,'\'(6.266667-10.533333]\''
-0.948631,-0.751928,-0.972035,-0.920512,-0.964535,-0.629129,-0.846196,-0.902565,-0.977115,-0.976691,-0.975717,-0.987477,-0.856308,-0.756545,-0.818419,-0.439073,-0.971022,-0.97869,-0.904869,-0.885185,-0.852657,-0.876014,-0.954163,-0.936773,-0.83912,'\'(6.266667-10.533333]\''
-0.946357,-0.749891,-0.96846,-0.915043,-0.96107,-0.629072,-0.842919,-0.897658,-0.973399,-0.971807,-0.972191,-0.982761,-0.855729,-0.75563,-0.824289,-0.438951,-0.967141,-0.973623,-0.899659,-0.882541,-0.849006,-0.875987,-0.954117,-0.932135,-0.838224,'\'(6.266667-10.533333]\''
-0.945221,-0.747502,-0.965779,-0.91641,-0.958292,-0.628494,-0.835272,-0.896431,-0.969682,-0.967228,-0.968665,-0.979224,-0.854996,-0.754456,-0.819574,-0.438459,-0.961967,-0.968556,-0.89689,-0.878638,-0.847469,-0.871671,-0.951528,-0.92702,-0.838555,'\'(6.266667-10.533333]\''
-0.941243,-0.745281,-0.963098,-0.908208,-0.954912,-0.627512,-0.833088,-0.890297,-0.967205,-0.96323,-0.966314,-0.975687,-0.854311,-0.751945,-0.802402,-0.438131,-0.958086,-0.966867,-0.893917,-0.873633,-0.841768,-0.870457,-0.950978,-0.922605,-0.829473,'\'(6.266667-10.533333]\''
-0.939538,-0.742959,-0.960417,-0.902739,-0.950416,-0.626356,-0.831995,-0.88539,-0.963488,-0.958285,-0.962788,-0.97215,-0.853613,-0.748497,-0.799467,-0.437599,-0.955498,-0.9618,-0.891462,-0.868785,-0.828636,-0.862113,-0.952454,-0.918475,-0.826271,'\'(6.266667-10.533333]\''
-0.937264,-0.740738,-0.956842,-0.894537,-0.94675,-0.626703,-0.822164,-0.879255,-0.959772,-0.953126,-0.959262,-0.967434,-0.852975,-0.748582,-0.803838,-0.437169,-0.950324,-0.956733,-0.887357,-0.863025,-0.831519,-0.864248,-0.952263,-0.913266,-0.831355,'\'(6.266667-10.533333]\''
-0.93556,-0.738651,-0.95416,-0.89317,-0.942368,-0.627801,-0.822164,-0.875575,-0.952339,-0.946136,-0.952211,-0.963897,-0.851823,-0.747907,-0.785822,-0.436513,-0.942562,-0.94491,-0.883402,-0.858618,-0.825946,-0.857361,-0.952415,-0.899098,-0.827975,'\'(6.266667-10.533333]\''
-0.93215,-0.736817,-0.950585,-0.887701,-0.938015,-0.627281,-0.821071,-0.871894,-0.948622,-0.941619,-0.948685,-0.96036,-0.850687,-0.745955,-0.775518,-0.436022,-0.938681,-0.941532,-0.879474,-0.852039,-0.825273,-0.854832,-0.951874,-0.895381,-0.823337,'\'(6.266667-10.533333]\''
-0.929308,-0.734949,-0.94701,-0.880866,-0.933748,-0.626183,-0.818886,-0.86576,-0.943667,-0.936368,-0.943984,-0.956823,-0.849318,-0.744729,-0.768805,-0.435591,-0.933506,-0.933087,-0.874633,-0.84568,-0.823864,-0.850048,-0.951171,-0.888234,-0.818803,'\'(6.266667-10.533333]\''
-0.926467,-0.733368,-0.945223,-0.875397,-0.930426,-0.625952,-0.818886,-0.86208,-0.94119,-0.931759,-0.941633,-0.954465,-0.847904,-0.745345,-0.758346,-0.435346,-0.929625,-0.929709,-0.871237,-0.837873,-0.821078,-0.85142,-0.9499,-0.881976,-0.816164,'\'(6.266667-10.533333]\''
-0.923625,-0.731887,-0.941648,-0.868562,-0.926273,-0.62549,-0.813424,-0.855946,-0.937473,-0.926631,-0.938107,-0.950928,-0.846735,-0.744902,-0.744982,-0.435018,-0.925744,-0.924642,-0.868305,-0.82928,-0.821462,-0.849764,-0.948583,-0.875972,-0.814537,'\'(6.266667-10.533333]\''
-0.92192,-0.730389,-0.937179,-0.863094,-0.921948,-0.624161,-0.812332,-0.851038,-0.933757,-0.92187,-0.934581,-0.946212,-0.845409,-0.746126,-0.750602,-0.434731,-0.923157,-0.921264,-0.865973,-0.820277,-0.813263,-0.846168,-0.946978,-0.872859,-0.808647,'\'(6.266667-10.533333]\''
-0.919647,-0.728656,-0.934498,-0.858992,-0.917996,-0.624103,-0.810147,-0.848585,-0.931279,-0.917566,-0.931055,-0.943854,-0.843916,-0.746211,-0.736458,-0.434301,-0.920569,-0.917886,-0.862059,-0.813257,-0.81384,-0.846441,-0.945643,-0.869682,-0.804466,'\'(6.266667-10.533333]\''
-0.916805,-0.727108,-0.931816,-0.853524,-0.914216,-0.623988,-0.803593,-0.843677,-0.927563,-0.914055,-0.928705,-0.940318,-0.842827,-0.745693,-0.733742,-0.43385,-0.917982,-0.914508,-0.857272,-0.802649,-0.810669,-0.845053,-0.945025,-0.868157,-0.797795,'\'(6.266667-10.533333]\''
-0.915669,-0.725795,-0.929135,-0.848055,-0.911151,-0.623237,-0.799223,-0.837543,-0.925085,-0.909721,-0.925179,-0.936781,-0.841304,-0.746417,-0.722439,-0.433461,-0.915395,-0.91113,-0.855267,-0.795315,-0.802117,-0.838724,-0.939978,-0.863583,-0.788493,'\'(6.266667-10.533333]\''
-0.914532,-0.724382,-0.92556,-0.843954,-0.907543,-0.622139,-0.797039,-0.833863,-0.918891,-0.904349,-0.920478,-0.933244,-0.839846,-0.745249,-0.698678,-0.433011,-0.908926,-0.902685,-0.851135,-0.786469,-0.79584,-0.836153,-0.938256,-0.855673,-0.779917,'\'(6.266667-10.533333]\''
-0.912259,-0.723053,-0.922879,-0.839853,-0.90465,-0.62081,-0.792669,-0.831409,-0.916413,-0.89977,-0.916952,-0.929707,-0.838573,-0.743484,-0.701332,-0.43254,-0.905045,-0.899307,-0.847343,-0.779009,-0.79379,-0.834655,-0.941884,-0.851004,-0.775077,'\'(6.266667-10.533333]\''
-0.910554,-0.721471,-0.919304,-0.828916,-0.899839,-0.620637,-0.787207,-0.824048,-0.911458,-0.894184,-0.91225,-0.924991,-0.837073,-0.74457,-0.689404,-0.431823,-0.902458,-0.892551,-0.84137,-0.773311,-0.804904,-0.841142,-0.941805,-0.845889,-0.778944,'\'(6.266667-10.533333]\''
-0.907144,-0.720495,-0.915729,-0.824815,-0.895342,-0.621503,-0.781745,-0.819141,-0.907741,-0.889758,-0.908725,-0.922633,-0.835597,-0.743813,-0.690528,-0.431638,-0.897283,-0.887484,-0.838028,-0.764655,-0.789915,-0.833535,-0.94179,-0.843507,-0.774034,'\'(6.266667-10.533333]\''
-0.905439,-0.719368,-0.912154,-0.822081,-0.891304,-0.621272,-0.773006,-0.813007,-0.901547,-0.883562,-0.904023,-0.917917,-0.834079,-0.742298,-0.682566,-0.43129,-0.892109,-0.880728,-0.831632,-0.754708,-0.779506,-0.825402,-0.941046,-0.834326,-0.767776,'\'(6.266667-10.533333]\''
-0.902597,-0.717988,-0.907685,-0.815245,-0.886436,-0.620059,-0.768636,-0.804419,-0.895353,-0.876267,-0.898147,-0.913201,-0.83248,-0.740565,-0.667517,-0.430696,-0.88564,-0.870594,-0.824854,-0.743911,-0.773164,-0.816964,-0.939419,-0.823303,-0.761438,'\'(-inf-6.266667]\''
-0.900324,-0.716288,-0.90411,-0.811144,-0.882111,-0.619424,-0.758805,-0.799511,-0.889159,-0.869338,-0.891095,-0.908485,-0.830698,-0.741892,-0.657463,-0.429672,-0.879172,-0.86046,-0.820135,-0.735317,-0.768937,-0.81474,-0.937082,-0.812408,-0.760157,'\'(-inf-6.266667]\''
-0.898051,-0.714942,-0.899641,-0.804308,-0.878102,-0.618672,-0.753343,-0.79215,-0.881726,-0.862958,-0.885219,-0.90259,-0.828922,-0.741233,-0.642632,-0.429262,-0.87141,-0.850326,-0.814871,-0.726346,-0.765478,-0.80871,-0.934435,-0.802941,-0.756093,'\'(-inf-6.266667]\''
-0.895778,-0.714,-0.895172,-0.797473,-0.873806,-0.617459,-0.748973,-0.786016,-0.875532,-0.857586,-0.879342,-0.896695,-0.827275,-0.742339,-0.641758,-0.429119,-0.867529,-0.841881,-0.81003,-0.720302,-0.770538,-0.810997,-0.932459,-0.797509,-0.749941,'\'(-inf-6.266667]\''
-0.892936,-0.712418,-0.890704,-0.793372,-0.869739,-0.617748,-0.742419,-0.781109,-0.870577,-0.85258,-0.874641,-0.891979,-0.825399,-0.742275,-0.638261,-0.428709,-0.862354,-0.836814,-0.804452,-0.713849,-0.760962,-0.806344,-0.929906,-0.79357,-0.744852,'\'(-inf-6.266667]\''
-0.890663,-0.710483,-0.885341,-0.785169,-0.865214,-0.61717,-0.735865,-0.774975,-0.864383,-0.846933,-0.867589,-0.884905,-0.823828,-0.74067,-0.629393,-0.428177,-0.85718,-0.82668,-0.799037,-0.711708,-0.762691,-0.804683,-0.928304,-0.787979,-0.743368,'\'(-inf-6.266667]\''
-0.887821,-0.709255,-0.880872,-0.778334,-0.859142,-0.616362,-0.73368,-0.767614,-0.85695,-0.838966,-0.860537,-0.877831,-0.821893,-0.740936,-0.620495,-0.427952,-0.850711,-0.816546,-0.792273,-0.704437,-0.760866,-0.7983,-0.926732,-0.778958,-0.73924,'\'(-inf-6.266667]\''
-0.88498,-0.70811,-0.876404,-0.770131,-0.855247,-0.614571,-0.728218,-0.76148,-0.850756,-0.833258,-0.855836,-0.871936,-0.820154,-0.740531,-0.605445,-0.427521,-0.844243,-0.808101,-0.785795,-0.694836,-0.75699,-0.792712,-0.924021,-0.771715,-0.737261,'\'(-inf-6.266667]\''
-0.883275,-0.706949,-0.874616,-0.763296,-0.852154,-0.61226,-0.723848,-0.755346,-0.8458,-0.828527,-0.851135,-0.868399,-0.818525,-0.739652,-0.597733,-0.427132,-0.839068,-0.799656,-0.778935,-0.68854,-0.750489,-0.787802,-0.920996,-0.765362,-0.730794,'\'(-inf-6.266667]\''
-0.879297,-0.706007,-0.870147,-0.75646,-0.848088,-0.612491,-0.718386,-0.751665,-0.839606,-0.820835,-0.844083,-0.863683,-0.817684,-0.738357,-0.589989,-0.426866,-0.831306,-0.789522,-0.77378,-0.683661,-0.754396,-0.790115,-0.919447,-0.749637,-0.726991,'\'(-inf-6.266667]\''
-0.877023,-0.704964,-0.864785,-0.750992,-0.846484,-0.614051,-0.70637,-0.744304,-0.829696,-0.815371,-0.835856,-0.856609,-0.816731,-0.737793,-0.576095,-0.4266,-0.82225,-0.777699,-0.768106,-0.677271,-0.749144,-0.786966,-0.917998,-0.73817,-0.722462,'\'(-inf-6.266667]\''
-0.874182,-0.703281,-0.860316,-0.744156,-0.841959,-0.613646,-0.71074,-0.736943,-0.821024,-0.807313,-0.827629,-0.848356,-0.815594,-0.736134,-0.573379,-0.426067,-0.813195,-0.762499,-0.763715,-0.670661,-0.748087,-0.779379,-0.915222,-0.723557,-0.718971,'\'(-inf-6.266667]\''
-0.871909,-0.700875,-0.854953,-0.74689,-0.834198,-0.612433,-0.699816,-0.736943,-0.812352,-0.796477,-0.819402,-0.838924,-0.814199,-0.734312,-0.586399,-0.424941,-0.804139,-0.747298,-0.756118,-0.671353,-0.754204,-0.780263,-0.911923,-0.709326,-0.728193,'\'(-inf-6.266667]\''
-0.869067,-0.699512,-0.848697,-0.734587,-0.826093,-0.612375,-0.691076,-0.725902,-0.801203,-0.78561,-0.809999,-0.828314,-0.812788,-0.734336,-0.58643,-0.424613,-0.79379,-0.732097,-0.749777,-0.6632,-0.751161,-0.776299,-0.908983,-0.69322,-0.732155,'\'(-inf-6.266667]\''
-0.866226,-0.697358,-0.843335,-0.729118,-0.820393,-0.611566,-0.689984,-0.720994,-0.792531,-0.77685,-0.800597,-0.818882,-0.810874,-0.733843,-0.571849,-0.423835,-0.784734,-0.718585,-0.742508,-0.655992,-0.748375,-0.774643,-0.905493,-0.678099,-0.732758,'\'(-inf-6.266667]\''
-0.862816,-0.695373,-0.836185,-0.725017,-0.815783,-0.610295,-0.682337,-0.716087,-0.782621,-0.7687,-0.791194,-0.808271,-0.808539,-0.732895,-0.560483,-0.423056,-0.775678,-0.705073,-0.731884,-0.652624,-0.749432,-0.776314,-0.902073,-0.662693,-0.724104,'\'(-inf-6.266667]\''
-0.859974,-0.693387,-0.828141,-0.719549,-0.809396,-0.610006,-0.677968,-0.71118,-0.77271,-0.760459,-0.782967,-0.79766,-0.806924,-0.732549,-0.557548,-0.422729,-0.767916,-0.69325,-0.727151,-0.646737,-0.73771,-0.761994,-0.900314,-0.652114,-0.722275,'\'(-inf-6.266667]\''
-0.857133,-0.692125,-0.821885,-0.71408,-0.803038,-0.609429,-0.668136,-0.705046,-0.762799,-0.750874,-0.77474,-0.789407,-0.805233,-0.730043,-0.543997,-0.422626,-0.760154,-0.681427,-0.724574,-0.6468,-0.735019,-0.75803,-0.896844,-0.636708,-0.722345,'\'(-inf-6.266667]\''
-0.854291,-0.691065,-0.813841,-0.708612,-0.796451,-0.608331,-0.669229,-0.701365,-0.754128,-0.741931,-0.765338,-0.779975,-0.803557,-0.729604,-0.538689,-0.422319,-0.753686,-0.669604,-0.717182,-0.640379,-0.738767,-0.760937,-0.895046,-0.62559,-0.722327,'\'(-inf-6.266667]\''
-0.850881,-0.690139,-0.804903,-0.70451,-0.79184,-0.607002,-0.660489,-0.695231,-0.744217,-0.734269,-0.755935,-0.769364,-0.802209,-0.7287,-0.535192,-0.422319,-0.74463,-0.657781,-0.712872,-0.634618,-0.73598,-0.755569,-0.891416,-0.614027,-0.718618,'\'(-inf-6.266667]\''
-0.846335,-0.688827,-0.796859,-0.696308,-0.785597,-0.605327,-0.655028,-0.68787,-0.733068,-0.724929,-0.745358,-0.758753,-0.800846,-0.728172,-0.521267,-0.422114,-0.735575,-0.644269,-0.708385,-0.632226,-0.739247,-0.754402,-0.888798,-0.600431,-0.715675,'\'(-inf-6.266667]\''
-0.841788,-0.687313,-0.787028,-0.693574,-0.780184,-0.605731,-0.665951,-0.689097,-0.718202,-0.713177,-0.732429,-0.744605,-0.799464,-0.728659,-0.511775,-0.421295,-0.721344,-0.624001,-0.702371,-0.627535,-0.730472,-0.745738,-0.884641,-0.577527,-0.714037,'\'(6.266667-10.533333]\''
-0.836673,-0.68531,-0.778091,-0.685371,-0.771793,-0.606944,-0.646288,-0.678055,-0.707053,-0.700906,-0.720676,-0.731636,-0.797802,-0.726785,-0.50756,-0.420414,-0.709701,-0.610489,-0.696779,-0.622562,-0.739663,-0.749208,-0.882896,-0.562565,-0.719323,'\'(6.266667-10.533333]\''
-0.832695,-0.684435,-0.766472,-0.675801,-0.764146,-0.606309,-0.637549,-0.670694,-0.692187,-0.686835,-0.707748,-0.71631,-0.796701,-0.72574,-0.515522,-0.420762,-0.694177,-0.59191,-0.69101,-0.617305,-0.748567,-0.755438,-0.881101,-0.537438,-0.72543,'\'(6.266667-10.533333]\''
-0.829285,-0.684031,-0.755747,-0.673067,-0.75985,-0.604634,-0.629902,-0.665787,-0.682276,-0.680791,-0.698346,-0.706878,-0.795743,-0.724702,-0.510869,-0.421704,-0.687709,-0.583465,-0.681914,-0.61208,-0.762371,-0.760848,-0.878665,-0.530862,-0.726791,'\'(6.266667-10.533333]\''
-0.825875,-0.682332,-0.746809,-0.666232,-0.751946,-0.604634,-0.623348,-0.658426,-0.672366,-0.671725,-0.688943,-0.697446,-0.79538,-0.722379,-0.500316,-0.4215,-0.679947,-0.57502,-0.677877,-0.61699,-0.767592,-0.760606,-0.877772,-0.522921,-0.730347,'\'(6.266667-10.533333]\''
-0.823034,-0.679488,-0.734297,-0.655295,-0.745903,-0.604056,-0.615701,-0.647385,-0.662455,-0.664308,-0.679541,-0.686835,-0.794971,-0.720071,-0.504968,-0.420619,-0.674772,-0.568264,-0.674686,-0.618658,-0.762595,-0.755065,-0.866967,-0.516472,-0.727599,'\'(6.266667-10.533333]\''
-0.820192,-0.676745,-0.738765,-0.647092,-0.738657,-0.603478,-0.610239,-0.64125,-0.661216,-0.65512,-0.678366,-0.688014,-0.794077,-0.716717,-0.493135,-0.419615,-0.66701,-0.55813,-0.669776,-0.618375,-0.753403,-0.746532,-0.865678,-0.504687,-0.719056,'\'(6.266667-10.533333]\''
-0.817919,-0.674053,-0.738765,-0.636156,-0.732385,-0.604345,-0.600408,-0.631436,-0.655022,-0.6452,-0.671314,-0.683298,-0.793274,-0.713173,-0.494821,-0.41855,-0.657954,-0.54124,-0.66623,-0.615322,-0.752122,-0.742389,-0.865294,-0.4909,-0.716634,'\'(6.266667-10.533333]\''
-0.813941,-0.67195,-0.734297,-0.627953,-0.723822,-0.603767,-0.594946,-0.624075,-0.645112,-0.634089,-0.663087,-0.675045,-0.792569,-0.71087,-0.495039,-0.417403,-0.646311,-0.526039,-0.661893,-0.613968,-0.751898,-0.741033,-0.865026,-0.479464,-0.71164,'\'(6.266667-10.533333]\''
-0.810531,-0.670132,-0.725359,-0.617016,-0.715287,-0.6029,-0.586207,-0.61426,-0.635201,-0.624383,-0.653684,-0.664434,-0.79137,-0.709177,-0.485454,-0.416543,-0.639843,-0.514216,-0.657897,-0.607798,-0.738414,-0.731191,-0.864657,-0.469394,-0.701603,'\'(6.266667-10.533333]\''
-0.808258,-0.668281,-0.715528,-0.604712,-0.707555,-0.602265,-0.577468,-0.604445,-0.624052,-0.614432,-0.643107,-0.655002,-0.790123,-0.706142,-0.480364,-0.416195,-0.630787,-0.502393,-0.654188,-0.603203,-0.741457,-0.727653,-0.865525,-0.45853,-0.69878,'\'(6.266667-10.533333]\''
-0.805416,-0.667608,-0.705696,-0.597877,-0.701426,-0.601456,-0.570913,-0.597084,-0.614141,-0.606434,-0.633704,-0.644391,-0.789173,-0.704918,-0.487108,-0.416645,-0.623025,-0.493948,-0.631453,-0.59889,-0.733738,-0.727122,-0.863844,-0.447889,-0.69308,'\'(6.266667-10.533333]\''
-0.80087,-0.666414,-0.698546,-0.589674,-0.69209,-0.602785,-0.561082,-0.588497,-0.60423,-0.59453,-0.624302,-0.634959,-0.78833,-0.70341,-0.466064,-0.416072,-0.611382,-0.482125,-0.627184,-0.595113,-0.73345,-0.716844,-0.863599,-0.43299,-0.696889,'\'(6.266667-10.533333]\''
-0.79746,-0.664428,-0.69229,-0.584206,-0.684701,-0.603998,-0.55562,-0.584816,-0.593081,-0.581863,-0.614899,-0.624348,-0.787547,-0.701979,-0.45932,-0.415355,-0.595858,-0.465235,-0.620652,-0.591776,-0.736204,-0.711035,-0.863012,-0.409356,-0.700177,'\'(6.266667-10.533333]\''
-0.793482,-0.661416,-0.686034,-0.576003,-0.678572,-0.603536,-0.550158,-0.575002,-0.585648,-0.573041,-0.607848,-0.616095,-0.786592,-0.700835,-0.449609,-0.414495,-0.586803,-0.45679,-0.616792,-0.591146,-0.733002,-0.708285,-0.860378,-0.394839,-0.69646,'\'(6.266667-10.533333]\''
-0.788935,-0.657613,-0.67799,-0.565067,-0.673016,-0.602034,-0.544696,-0.568867,-0.580693,-0.567486,-0.601971,-0.610201,-0.785582,-0.699418,-0.437994,-0.412774,-0.581628,-0.455101,-0.615387,-0.587212,-0.736941,-0.711219,-0.858889,-0.395824,-0.698631,'\'(6.266667-10.533333]\''
-0.784957,-0.656772,-0.668159,-0.558231,-0.666916,-0.601572,-0.537049,-0.56396,-0.57326,-0.561747,-0.594919,-0.600769,-0.78409,-0.69837,-0.428721,-0.413327,-0.576453,-0.448345,-0.610109,-0.586708,-0.736429,-0.714541,-0.857603,-0.397507,-0.695111,'\'(6.266667-10.533333]\''
-0.779842,-0.655745,-0.658327,-0.552763,-0.661904,-0.601167,-0.52394,-0.555372,-0.563349,-0.556619,-0.585517,-0.592516,-0.782874,-0.697236,-0.454511,-0.413225,-0.569985,-0.4399,-0.605009,-0.585071,-0.728998,-0.71043,-0.856187,-0.396046,-0.68862,'\'(6.266667-10.533333]\''
-0.773591,-0.653794,-0.645815,-0.547294,-0.654916,-0.599954,-0.511924,-0.548011,-0.550961,-0.548836,-0.573764,-0.579547,-0.782105,-0.697505,-0.449516,-0.412877,-0.560929,-0.428077,-0.598844,-0.581955,-0.731272,-0.706903,-0.854187,-0.389979,-0.670812,'\'(6.266667-10.533333]\''
-0.768476,-0.651707,-0.636877,-0.536358,-0.647498,-0.599896,-0.504277,-0.539423,-0.542289,-0.540716,-0.565537,-0.570115,-0.780805,-0.697617,-0.444239,-0.412877,-0.553167,-0.421321,-0.59448,-0.581703,-0.72429,-0.699663,-0.85277,-0.383879,-0.666253,'\'(6.266667-10.533333]\''
-0.76393,-0.649738,-0.625258,-0.528155,-0.640596,-0.600705,-0.497723,-0.532062,-0.53114,-0.532811,-0.554959,-0.558325,-0.779858,-0.69705,-0.457696,-0.412856,-0.545405,-0.411187,-0.588943,-0.582962,-0.73156,-0.701582,-0.843759,-0.377081,-0.668037,'\'(6.266667-10.533333]\''
-0.759383,-0.64708,-0.62079,-0.524054,-0.634782,-0.600532,-0.486799,-0.524701,-0.527424,-0.526858,-0.551433,-0.554788,-0.779052,-0.696097,-0.434903,-0.412569,-0.538937,-0.409498,-0.585875,-0.58101,-0.737454,-0.707823,-0.842489,-0.375048,-0.672633,'\'(6.266667-10.533333]\''
-0.754268,-0.644673,-0.61364,-0.52132,-0.627308,-0.599261,-0.474783,-0.518567,-0.522468,-0.519777,-0.546732,-0.548893,-0.778222,-0.696172,-0.428284,-0.411975,-0.532468,-0.40612,-0.578606,-0.582049,-0.739535,-0.708548,-0.840565,-0.373047,-0.671255,'\'(6.266667-10.533333]\''
-0.75029,-0.641409,-0.609171,-0.519953,-0.623556,-0.597239,-0.471505,-0.516114,-0.519991,-0.515687,-0.543206,-0.545356,-0.777107,-0.696161,-0.4384,-0.410869,-0.527294,-0.402742,-0.581169,-0.583843,-0.73281,-0.706603,-0.840523,-0.370411,-0.672011,'\'(6.266667-10.533333]\''
-0.746312,-0.638902,-0.604702,-0.496712,-0.61568,-0.597759,-0.432179,-0.492804,-0.516274,-0.507781,-0.53968,-0.541819,-0.776079,-0.696771,-0.432874,-0.40964,-0.522119,-0.401053,-0.528731,-0.584977,-0.734763,-0.71155,-0.837254,-0.366344,-0.674695,'\'(6.266667-10.533333]\''
-0.742902,-0.638212,-0.601127,-0.503547,-0.612129,-0.599087,-0.457304,-0.501392,-0.512558,-0.503752,-0.536154,-0.539461,-0.774855,-0.69506,-0.421071,-0.409804,-0.518238,-0.397675,-0.533832,-0.585008,-0.724803,-0.699611,-0.838007,-0.362787,-0.669618,'\'(6.266667-10.533333]\''
-0.738356,-0.636193,-0.600233,-0.499446,-0.606745,-0.599838,-0.45075,-0.495258,-0.513797,-0.500302,-0.536154,-0.539461,-0.773357,-0.694309,-0.417949,-0.40964,-0.516944,-0.399364,-0.532618,-0.584442,-0.72602,-0.703832,-0.837116,-0.36644,-0.670436,'\'(6.266667-10.533333]\''
-0.733241,-0.633265,-0.592189,-0.493978,-0.602735,-0.598394,-0.449658,-0.492804,-0.51008,-0.499631,-0.532628,-0.535924,-0.77244,-0.691615,-0.410049,-0.408739,-0.516944,-0.402742,-0.530027,-0.586519,-0.725379,-0.701708,-0.835337,-0.377812,-0.662039,'\'(6.266667-10.533333]\''
